,id,value,mesure,Year
0,197,0.05263157894736842,in_deg_cent,2020
1,270,0.05263157894736842,in_deg_cent,2020
2,6,0.05263157894736842,in_deg_cent,2020
3,85,0.05263157894736842,in_deg_cent,2020
4,355,0.05263157894736842,in_deg_cent,2020
5,206,0.05263157894736842,in_deg_cent,2020
6,242,0.05263157894736842,in_deg_cent,2020
7,217,0.05263157894736842,in_deg_cent,2020
8,113,0.05263157894736842,in_deg_cent,2020
9,16,0.05263157894736842,in_deg_cent,2020
10,17,0.05263157894736842,in_deg_cent,2020
11,26,0.05263157894736842,in_deg_cent,2020
12,28,0.05263157894736842,in_deg_cent,2020
13,465,0.0,in_deg_cent,2020
14,359,0.0,in_deg_cent,2020
15,107,0.0,in_deg_cent,2020
16,211,0.0,in_deg_cent,2020
17,208,0.0,in_deg_cent,2020
18,174,0.0,in_deg_cent,2020
19,271,0.0,in_deg_cent,2020
0,271,0.2631578947368421,out_deg_cent,2020
1,174,0.10526315789473684,out_deg_cent,2020
2,208,0.10526315789473684,out_deg_cent,2020
3,211,0.05263157894736842,out_deg_cent,2020
4,465,0.05263157894736842,out_deg_cent,2020
5,359,0.05263157894736842,out_deg_cent,2020
6,107,0.05263157894736842,out_deg_cent,2020
7,242,0.0,out_deg_cent,2020
8,206,0.0,out_deg_cent,2020
9,217,0.0,out_deg_cent,2020
10,113,0.0,out_deg_cent,2020
11,16,0.0,out_deg_cent,2020
12,17,0.0,out_deg_cent,2020
13,26,0.0,out_deg_cent,2020
14,28,0.0,out_deg_cent,2020
15,270,0.0,out_deg_cent,2020
16,85,0.0,out_deg_cent,2020
17,355,0.0,out_deg_cent,2020
18,6,0.0,out_deg_cent,2020
19,197,0.0,out_deg_cent,2020
0,197,0.05263157894736842,close_cent,2020
1,270,0.05263157894736842,close_cent,2020
2,6,0.05263157894736842,close_cent,2020
3,85,0.05263157894736842,close_cent,2020
4,355,0.05263157894736842,close_cent,2020
5,206,0.05263157894736842,close_cent,2020
6,242,0.05263157894736842,close_cent,2020
7,217,0.05263157894736842,close_cent,2020
8,113,0.05263157894736842,close_cent,2020
9,16,0.05263157894736842,close_cent,2020
10,17,0.05263157894736842,close_cent,2020
11,26,0.05263157894736842,close_cent,2020
12,28,0.05263157894736842,close_cent,2020
13,465,0.0,close_cent,2020
14,359,0.0,close_cent,2020
15,107,0.0,close_cent,2020
16,211,0.0,close_cent,2020
17,208,0.0,close_cent,2020
18,174,0.0,close_cent,2020
19,271,0.0,close_cent,2020
0,107,0.0,between_cent,2020
1,113,0.0,between_cent,2020
2,465,0.0,between_cent,2020
3,355,0.0,between_cent,2020
4,359,0.0,between_cent,2020
5,270,0.0,between_cent,2020
6,28,0.0,between_cent,2020
7,26,0.0,between_cent,2020
8,17,0.0,between_cent,2020
9,16,0.0,between_cent,2020
10,271,0.0,between_cent,2020
11,217,0.0,between_cent,2020
12,211,0.0,between_cent,2020
13,242,0.0,between_cent,2020
14,206,0.0,between_cent,2020
15,208,0.0,between_cent,2020
16,85,0.0,between_cent,2020
17,6,0.0,between_cent,2020
18,174,0.0,between_cent,2020
19,197,0.0,between_cent,2020
0,0,0.0,average_clustering,2020
1,0,inf,degree_assortativity,2020
2,0,,degree_pearson_corr,2020
