Rank,id,value,mesure,Year,Estación,nombre
3,115,0,close_cent,2021,Roma - Dinamarca,115. Roma - Dinamarca (0.0)
4,449,0,close_cent,2021,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
5,426,0,close_cent,2021,Mayorazgo de Solís - Av. Popocatépetl (Eje 8),426. Mayorazgo de Solís - Av. Popocatépetl (Eje 8) (0.0)
6,41,0,close_cent,2021,Reforma - De la República,41. Reforma - De la República (0.0)
7,391,0,close_cent,2021,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
8,33,0,close_cent,2021,Londres - Florencia,33. Londres - Florencia (0.0)
9,327,0,close_cent,2021,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
10,317,0,close_cent,2021,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0)
11,139,0,close_cent,2021,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
12,30,0,close_cent,2021,Hamburgo - Génova,30. Hamburgo - Génova (0.0)
13,296,0,close_cent,2021,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0)
14,276,0,close_cent,2021,Anaxágoras - Obrero Mundial,276. Anaxágoras - Obrero Mundial (0.0)
15,27,0,close_cent,2021,Reforma - Havre,27. Reforma - Havre (0.0)
16,260,0,close_cent,2021,Juárez - Balderas,260. Juárez - Balderas (0.0)
17,257,0,close_cent,2021,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0)
18,18,0,close_cent,2021,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0)
19,47,0,close_cent,2021,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0)
0,115,0,between_cent,2021,Roma - Dinamarca,115. Roma - Dinamarca (0.0)
1,139,0,between_cent,2021,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
2,449,0,between_cent,2021,Acapulco - Puebla,449. Acapulco - Puebla (0.0)
3,426,0,between_cent,2021,Mayorazgo de Solís - Av. Popocatépetl (Eje 8),426. Mayorazgo de Solís - Av. Popocatépetl (Eje 8) (0.0)
4,266,0,between_cent,2021,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
5,41,0,between_cent,2021,Reforma - De la República,41. Reforma - De la República (0.0)
6,391,0,between_cent,2021,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0)
7,33,0,between_cent,2021,Londres - Florencia,33. Londres - Florencia (0.0)
8,327,0,between_cent,2021,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0)
9,295,0,between_cent,2021,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0)
10,317,0,between_cent,2021,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0)
11,30,0,between_cent,2021,Hamburgo - Génova,30. Hamburgo - Génova (0.0)
12,296,0,between_cent,2021,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0)
13,276,0,between_cent,2021,Anaxágoras - Obrero Mundial,276. Anaxágoras - Obrero Mundial (0.0)
14,27,0,between_cent,2021,Reforma - Havre,27. Reforma - Havre (0.0)
15,260,0,between_cent,2021,Juárez - Balderas,260. Juárez - Balderas (0.0)
16,257,0,between_cent,2021,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0)
17,1,0,between_cent,2021,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0)
18,18,0,between_cent,2021,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0)
19,47,0,between_cent,2021,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0)
0,0,0,average_clustering,2021,,
1,0,,degree_assortativity,2021,,
2,0,,degree_pearson_corr,2021,,
0,266,0.248447205,in_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.2484)
1,267,0.198757764,in_deg_cent,2019,Jesús García - Carlos J. Meneses,267. Jesús García - Carlos J. Meneses (0.1988)
2,271,0.118012422,in_deg_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.118)
3,174,0.080745342,in_deg_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0807)
4,208,0.074534161,in_deg_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0745)
5,27,0.055900621,in_deg_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0559)
6,1,0.037267081,in_deg_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0373)
7,260,0.037267081,in_deg_cent,2019,Juárez - Balderas,260. Juárez - Balderas (0.0373)
8,211,0.031055901,in_deg_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0311)
9,43,0.031055901,in_deg_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0311)
10,183,0.02484472,in_deg_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0248)
11,158,0.02484472,in_deg_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0248)
12,160,0.02484472,in_deg_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0248)
13,163,0.01863354,in_deg_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.0186)
14,108,0.01863354,in_deg_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0186)
15,155,0.01863354,in_deg_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0186)
16,32,0.01863354,in_deg_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0186)
17,111,0.01863354,in_deg_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0186)
18,41,0.01863354,in_deg_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0186)
19,139,0.01242236,in_deg_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0124)
20,167,0.01242236,in_deg_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0124)
21,36,0.01242236,in_deg_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0124)
22,182,0.01242236,in_deg_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0124)
23,256,0.01242236,in_deg_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0124)
24,126,0.01242236,in_deg_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0124)
25,465,0.01242236,in_deg_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0124)
26,141,0.01242236,in_deg_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0124)
27,449,0.01242236,in_deg_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0124)
28,165,0.01242236,in_deg_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0124)
29,190,0.01242236,in_deg_cent,2019,Gobernador Ignacio Esteva - Maestro José Vasconcelos,190. Gobernador Ignacio Esteva - Maestro José Vasconcelos (0.0124)
30,466,0.01242236,in_deg_cent,2019,Lago Onega - Lago Ladoga,466. Lago Onega - Lago Ladoga (0.0124)
31,204,0.01242236,in_deg_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0124)
32,242,0.01242236,in_deg_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.0124)
33,300,0.01242236,in_deg_cent,2019,Providencia - Luz Saviñón,300. Providencia - Luz Saviñón (0.0124)
34,237,0.01242236,in_deg_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0124)
35,238,0.01242236,in_deg_cent,2019,Andrés Bello - George Eliot,238. Andrés Bello - George Eliot (0.0124)
36,270,0.01242236,in_deg_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0124)
37,257,0.01242236,in_deg_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0124)
38,15,0.01242236,in_deg_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0124)
39,272,0.01242236,in_deg_cent,2019,Jesús García - Carlos J. Meneses,272. Jesús García - Carlos J. Meneses (0.0124)
40,35,0.01242236,in_deg_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0124)
41,103,0.00621118,in_deg_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.0062)
42,146,0.00621118,in_deg_cent,2019,Coahuila - Manzanillo,146. Coahuila - Manzanillo (0.0062)
43,212,0.00621118,in_deg_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0062)
44,366,0.00621118,in_deg_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0062)
45,162,0.00621118,in_deg_cent,2019,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0062)
46,11,0.00621118,in_deg_cent,2019,Río Amazonas - Río Lerma,11. Río Amazonas - Río Lerma (0.0062)
47,31,0.00621118,in_deg_cent,2019,Hamburgo - Insurgentes,31. Hamburgo - Insurgentes (0.0062)
48,34,0.00621118,in_deg_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0062)
49,180,0.00621118,in_deg_cent,2019,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.0062)
50,151,0.00621118,in_deg_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0062)
51,147,0.00621118,in_deg_cent,2019,Coahuila - Orizaba,147. Coahuila - Orizaba (0.0062)
52,149,0.00621118,in_deg_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0062)
53,145,0.00621118,in_deg_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0062)
54,357,0.00621118,in_deg_cent,2019,Matías Romero - Amores,357. Matías Romero - Amores (0.0062)
55,171,0.00621118,in_deg_cent,2019,Comercio - José Martí,171. Comercio - José Martí (0.0062)
56,136,0.00621118,in_deg_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0062)
57,394,0.00621118,in_deg_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0062)
58,185,0.00621118,in_deg_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.0062)
59,359,0.00621118,in_deg_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0062)
60,391,0.00621118,in_deg_cent,2019,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0062)
61,194,0.00621118,in_deg_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0062)
62,197,0.00621118,in_deg_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0062)
63,329,0.00621118,in_deg_cent,2019,Calle 13 - Avenida 1,329. Calle 13 - Avenida 1 (0.0062)
64,327,0.00621118,in_deg_cent,2019,Georgia - Pensilvania,327. Georgia - Pensilvania (0.0062)
65,295,0.00621118,in_deg_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0062)
66,217,0.00621118,in_deg_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0062)
67,206,0.00621118,in_deg_cent,2019,Moliere - Homero,206. Moliere - Homero (0.0062)
68,26,0.00621118,in_deg_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0062)
69,384,0.00621118,in_deg_cent,2019,Empresa - Poussin,384. Empresa - Poussin (0.0062)
70,16,0.00621118,in_deg_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0062)
71,135,0.00621118,in_deg_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.0062)
72,310,0.00621118,in_deg_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0062)
73,38,0.00621118,in_deg_cent,2019,Cozumel - Puebla,38. Cozumel - Puebla (0.0062)
74,176,0.00621118,in_deg_cent,2019,Av. Jesús García - Luis Donaldo Colosio,176. Av. Jesús García - Luis Donaldo Colosio (0.0062)
75,255,0.00621118,in_deg_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0062)
76,25,0.00621118,in_deg_cent,2019,Reforma - Estocolmo,25. Reforma - Estocolmo (0.0062)
77,29,0.00621118,in_deg_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.0062)
78,28,0.00621118,in_deg_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0062)
79,30,0.00621118,in_deg_cent,2019,Hamburgo - Génova,30. Hamburgo - Génova (0.0062)
80,33,0.00621118,in_deg_cent,2019,Londres - Florencia,33. Londres - Florencia (0.0062)
81,468,0.00621118,in_deg_cent,2019,Lago Xochimilco - Av. Ejército Nacional,468. Lago Xochimilco - Av. Ejército Nacional (0.0062)
82,467,0.00621118,in_deg_cent,2019,Lago Mayor - Lago Alberto,467. Lago Mayor - Lago Alberto (0.0062)
83,254,0.00621118,in_deg_cent,2019,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0062)
84,389,0.00621118,in_deg_cent,2019,Santander - Félix Cuevas,389. Santander - Félix Cuevas (0.0062)
85,210,0.00621118,in_deg_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0062)
86,18,0.00621118,in_deg_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0062)
87,235,0.00621118,in_deg_cent,2019,Campos Elíseos - Moliere,235. Campos Elíseos - Moliere (0.0062)
88,385,0.00621118,in_deg_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0062)
89,123,0.00621118,in_deg_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.0062)
90,116,0.00621118,in_deg_cent,2019,Londres - Roma,116. Londres - Roma (0.0062)
91,396,0.00621118,in_deg_cent,2019,Martín Mendalde - Félix Cuevas,396. Martín Mendalde - Félix Cuevas (0.0062)
92,398,0.00621118,in_deg_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0062)
93,48,0.00621118,in_deg_cent,2019,Independencia - Azueta,48. Independencia - Azueta (0.0062)
94,414,0.00621118,in_deg_cent,2019,Parroquia - José Ignacio Bartolache,414. Parroquia - José Ignacio Bartolache (0.0062)
95,175,0.00621118,in_deg_cent,2019,Mutualismo - José Martí,175. Mutualismo - José Martí (0.0062)
96,296,0.00621118,in_deg_cent,2019,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0062)
97,250,0,in_deg_cent,2019,Darwin - Mariano Escobedo,250. Darwin - Mariano Escobedo (0.0)
98,308,0,in_deg_cent,2019,Nueva York - Arizona,308. Nueva York - Arizona (0.0)
99,306,0,in_deg_cent,2019,Dakota - Filadelfia,306. Dakota - Filadelfia (0.0)
100,253,0,in_deg_cent,2019,Dante - Tolstoi,253. Dante - Tolstoi (0.0)
101,261,0,in_deg_cent,2019,Reforma - Río de la Plata,261. Reforma - Río de la Plata (0.0)
102,286,0,in_deg_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0)
103,386,0,in_deg_cent,2019,Poussin - Donatello,386. Poussin - Donatello (0.0)
104,319,0,in_deg_cent,2019,Diagonal San Antonio - Luz Saviñón,319. Diagonal San Antonio - Luz Saviñón (0.0)
105,328,0,in_deg_cent,2019,Avenida 1 - Calle 7,328. Avenida 1 - Calle 7 (0.0)
106,356,0,in_deg_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0)
107,369,0,in_deg_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0)
108,390,0,in_deg_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.0)
109,452,0,in_deg_cent,2019,Leibnitz - Ejército Nacional,452. Leibnitz - Ejército Nacional (0.0)
110,454,0,in_deg_cent,2019,Montes Urales - Monte Pelvoux,454. Montes Urales - Monte Pelvoux (0.0)
111,459,0,in_deg_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0)
112,460,0,in_deg_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0)
113,463,0,in_deg_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.0)
114,464,0,in_deg_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.0)
115,472,0,in_deg_cent,2019,Bahía de Santa Bárbara - Bahía de Ballenas,472. Bahía de Santa Bárbara - Bahía de Ballenas (0.0)
116,475,0,in_deg_cent,2019,Lago Muritz - Lago Alberto,475. Lago Muritz - Lago Alberto (0.0)
117,248,0,in_deg_cent,2019,Shakespeare - Lafayette,248. Shakespeare - Lafayette (0.0)
118,7,0,in_deg_cent,2019,Río Elba - Río Lerma,7. Río Elba - Río Lerma (0.0)
119,247,0,in_deg_cent,2019,Herschel - Rousseau,247. Herschel - Rousseau (0.0)
120,64,0,in_deg_cent,2019,Sonora - Ámsterdam,64. Sonora - Ámsterdam (0.0)
121,134,0,in_deg_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0)
122,17,0,in_deg_cent,2019,Reforma - Río Tíber,17. Reforma - Río Tíber (0.0)
123,117,0,in_deg_cent,2019,Londres - Nápoles,117. Londres - Nápoles (0.0)
124,115,0,in_deg_cent,2019,Roma - Dinamarca,115. Roma - Dinamarca (0.0)
125,96,0,in_deg_cent,2019,López - Ayuntamiento,96. López - Ayuntamiento (0.0)
126,87,0,in_deg_cent,2019,Gante - Venustiano Carranza,87. Gante - Venustiano Carranza (0.0)
127,86,0,in_deg_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.0)
128,85,0,in_deg_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.0)
129,63,0,in_deg_cent,2019,Nuevo León - Laredo,63. Nuevo León - Laredo (0.0)
130,14,0,in_deg_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0)
131,61,0,in_deg_cent,2019,Avenida México - Sonora,61. Avenida México - Sonora (0.0)
132,52,0,in_deg_cent,2019,Hidalgo - Trujano,52. Hidalgo - Trujano (0.0)
133,19,0,in_deg_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
134,20,0,in_deg_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0)
135,21,0,in_deg_cent,2019,Reforma - Dublín,21. Reforma - Dublín (0.0)
136,22,0,in_deg_cent,2019,Reforma - Manchester,22. Reforma - Manchester (0.0)
137,23,0,in_deg_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0)
138,24,0,in_deg_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0)
139,154,0,in_deg_cent,2019,Tuxpan - Tlaxcala,154. Tuxpan - Tlaxcala (0.0)
140,13,0,in_deg_cent,2019,Reforma - Río Mississippi,13. Reforma - Río Mississippi (0.0)
141,246,0,in_deg_cent,2019,Leibnitz - Thiers,246. Leibnitz - Thiers (0.0)
142,213,0,in_deg_cent,2019,Solón - Cicerón,213. Solón - Cicerón (0.0)
143,3,0,in_deg_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0)
144,241,0,in_deg_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.0)
145,240,0,in_deg_cent,2019,Ejército Nacional - Ferrocarril de Cuernavaca,240. Ejército Nacional - Ferrocarril de Cuernavaca (0.0)
146,236,0,in_deg_cent,2019,Campos Elíseos - Moliere,236. Campos Elíseos - Moliere (0.0)
147,4,0,in_deg_cent,2019,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
148,5,0,in_deg_cent,2019,Río Pánuco - Río Tíber,5. Río Pánuco - Río Tíber (0.0)
149,219,0,in_deg_cent,2019,Esopo - Ferrocarril de Cuernavaca,219. Esopo - Ferrocarril de Cuernavaca (0.0)
150,215,0,in_deg_cent,2019,Edgar Alan Poe - Horacio,215. Edgar Alan Poe - Horacio (0.0)
151,6,0,in_deg_cent,2019,Río Pánuco - Río Sena,6. Río Pánuco - Río Sena (0.0)
152,164,0,in_deg_cent,2019,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0)
153,209,0,in_deg_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0)
154,202,0,in_deg_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.0)
155,8,0,in_deg_cent,2019,Reforma - General Prim,8. Reforma - General Prim (0.0)
156,198,0,in_deg_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0)
157,9,0,in_deg_cent,2019,Río Guadalquivir - Río Lerma,9. Río Guadalquivir - Río Lerma (0.0)
158,10,0,in_deg_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
159,12,0,in_deg_cent,2019,Río Lerma - Villalongín,12. Río Lerma - Villalongín (0.0)
160,186,0,in_deg_cent,2019,Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo,186. Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo (0.0)
161,476,0,in_deg_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
0,27,0.105590062,out_deg_cent,2019,Reforma - Havre,27. Reforma - Havre (0.1056)
1,1,0.068322981,out_deg_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0683)
2,18,0.049689441,out_deg_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0497)
3,449,0.037267081,out_deg_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0373)
4,16,0.037267081,out_deg_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0373)
5,24,0.037267081,out_deg_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0373)
6,217,0.031055901,out_deg_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0311)
7,14,0.031055901,out_deg_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0311)
