Rank,id,value,mesure,Year,Estación,nombre
93,10,0,between_cent,2021,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
94,18,0,between_cent,2021,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0)
95,14,0,between_cent,2021,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0)
96,144,0,between_cent,2021,Frontera - San Luis Potosí,144. Frontera - San Luis Potosí (0.0)
97,145,0,between_cent,2021,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0)
98,146,0,between_cent,2021,Coahuila - Manzanillo,146. Coahuila - Manzanillo (0.0)
99,149,0,between_cent,2021,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0)
100,208,0,between_cent,2021,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
101,206,0,between_cent,2021,Moliere - Homero,206. Moliere - Homero (0.0)
102,4,0,between_cent,2021,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0)
103,20,0,between_cent,2021,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0)
104,195,0,between_cent,2021,Reforma - Mahatma Gandhi,195. Reforma - Mahatma Gandhi (0.0)
105,194,0,between_cent,2021,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
106,190,0,between_cent,2021,Gobernador Ignacio Esteva - Maestro José Vasconcelos,190. Gobernador Ignacio Esteva - Maestro José Vasconcelos (0.0)
107,184,0,between_cent,2021,General Gómez Pedraza - Gobernador Tiburcio Montiel,184. General Gómez Pedraza - Gobernador Tiburcio Montiel (0.0)
108,182,0,between_cent,2021,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0)
109,181,0,between_cent,2021,Benjamín Franklin - Ometusco,181. Benjamín Franklin - Ometusco (0.0)
110,303,0,between_cent,2021,Montecito - Av. Insurgentes,303. Montecito - Av. Insurgentes (0.0)
111,180,0,between_cent,2021,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.0)
112,175,0,between_cent,2021,Mutualismo - José Martí,175. Mutualismo - José Martí (0.0)
113,172,0,between_cent,2021,General Francisco Murguía - José Martí,172. General Francisco Murguía - José Martí (0.0)
114,169,0,between_cent,2021,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
115,286,0,between_cent,2021,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.0)
116,167,0,between_cent,2021,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0)
117,164,0,between_cent,2021,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0)
118,165,0,between_cent,2021,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
119,162,0,between_cent,2021,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0)
120,160,0,between_cent,2021,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0)
121,16,0,between_cent,2021,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0)
122,155,0,between_cent,2021,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0)
123,151,0,between_cent,2021,Campeche - Tonalá,151. Campeche - Tonalá (0.0)
124,150,0,between_cent,2021,Campeche - Medellín,150. Campeche - Medellín (0.0)
125,48,0,between_cent,2021,Independencia - Azueta,48. Independencia - Azueta (0.0)
0,0,0,average_clustering,2021,,
1,0,0.380672108,degree_assortativity,2021,,
2,0,0.380672108,degree_pearson_corr,2021,,
0,1,0.087108014,in_deg_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0871)
1,27,0.055749129,in_deg_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0557)
2,18,0.052264808,in_deg_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0523)
3,208,0.045296167,in_deg_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0453)
4,43,0.041811847,in_deg_cent,2019,Juárez - Dr. Mora,43. Juárez - Dr. Mora (0.0418)
5,14,0.038327526,in_deg_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0383)
6,182,0.038327526,in_deg_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0383)
7,15,0.034843206,in_deg_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0348)
8,266,0.034843206,in_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0348)
9,174,0.031358885,in_deg_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0314)
10,134,0.031358885,in_deg_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0314)
11,136,0.031358885,in_deg_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0314)
12,16,0.027874564,in_deg_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0279)
13,271,0.027874564,in_deg_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.0279)
14,20,0.027874564,in_deg_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0279)
15,270,0.027874564,in_deg_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.0279)
16,33,0.027874564,in_deg_cent,2019,Londres - Florencia,33. Londres - Florencia (0.0279)
17,36,0.027874564,in_deg_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.0279)
18,146,0.027874564,in_deg_cent,2019,Coahuila - Manzanillo,146. Coahuila - Manzanillo (0.0279)
19,295,0.027874564,in_deg_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.0279)
20,29,0.024390244,in_deg_cent,2019,Reforma - Bucareli,29. Reforma - Bucareli (0.0244)
21,10,0.024390244,in_deg_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0244)
22,19,0.024390244,in_deg_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0244)
23,26,0.024390244,in_deg_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.0244)
24,41,0.024390244,in_deg_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0244)
25,119,0.024390244,in_deg_cent,2019,Turín - Abraham González,119. Turín - Abraham González (0.0244)
26,141,0.024390244,in_deg_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.0244)
27,185,0.024390244,in_deg_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.0244)
28,217,0.024390244,in_deg_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0244)
29,11,0.020905923,in_deg_cent,2019,Río Amazonas - Río Lerma,11. Río Amazonas - Río Lerma (0.0209)
30,28,0.020905923,in_deg_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.0209)
31,3,0.020905923,in_deg_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0209)
32,449,0.020905923,in_deg_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.0209)
33,38,0.020905923,in_deg_cent,2019,Cozumel - Puebla,38. Cozumel - Puebla (0.0209)
34,45,0.020905923,in_deg_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0209)
35,47,0.020905923,in_deg_cent,2019,Plaza Madrid - Medellín,47. Plaza Madrid - Medellín (0.0209)
36,124,0.017421603,in_deg_cent,2019,Claudio Bernard - Dr. Liceaga,124. Claudio Bernard - Dr. Liceaga (0.0174)
37,260,0.017421603,in_deg_cent,2019,Juárez - Balderas,260. Juárez - Balderas (0.0174)
38,126,0.017421603,in_deg_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.0174)
39,149,0.017421603,in_deg_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0174)
40,145,0.017421603,in_deg_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0174)
41,163,0.017421603,in_deg_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.0174)
42,151,0.017421603,in_deg_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0174)
43,197,0.017421603,in_deg_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0174)
44,206,0.017421603,in_deg_cent,2019,Moliere - Homero,206. Moliere - Homero (0.0174)
45,241,0.017421603,in_deg_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.0174)
46,302,0.017421603,in_deg_cent,2019,Luz Saviñón - Magdalena,302. Luz Saviñón - Magdalena (0.0174)
47,391,0.017421603,in_deg_cent,2019,Oso - Félix Cuevas,391. Oso - Félix Cuevas (0.0174)
48,390,0.017421603,in_deg_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.0174)
49,183,0.013937282,in_deg_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.0139)
50,2,0.013937282,in_deg_cent,2019,Río Guadalquivir - Río Nazas,2. Río Guadalquivir - Río Nazas (0.0139)
51,23,0.013937282,in_deg_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0139)
52,24,0.013937282,in_deg_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0139)
53,35,0.013937282,in_deg_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0139)
54,32,0.013937282,in_deg_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0139)
55,139,0.013937282,in_deg_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0139)
56,46,0.013937282,in_deg_cent,2019,Durango - Salamanca,46. Durango - Salamanca (0.0139)
57,116,0.013937282,in_deg_cent,2019,Londres - Roma,116. Londres - Roma (0.0139)
58,257,0.013937282,in_deg_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.0139)
59,111,0.013937282,in_deg_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0139)
60,158,0.013937282,in_deg_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0139)
61,164,0.013937282,in_deg_cent,2019,Bajío - Tlacotalpan,164. Bajío - Tlacotalpan (0.0139)
62,184,0.013937282,in_deg_cent,2019,General Gómez Pedraza - Gobernador Tiburcio Montiel,184. General Gómez Pedraza - Gobernador Tiburcio Montiel (0.0139)
63,187,0.013937282,in_deg_cent,2019,General Cano - Gobernador Gregorio V. Gelati,187. General Cano - Gobernador Gregorio V. Gelati (0.0139)
64,242,0.013937282,in_deg_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.0139)
65,211,0.013937282,in_deg_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0139)
66,369,0.013937282,in_deg_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.0139)
67,359,0.013937282,in_deg_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0139)
68,372,0.013937282,in_deg_cent,2019,Dr. Roberto Gayol - Tlacoquemécatl,372. Dr. Roberto Gayol - Tlacoquemécatl (0.0139)
69,12,0.010452962,in_deg_cent,2019,Río Lerma - Villalongín,12. Río Lerma - Villalongín (0.0105)
70,25,0.010452962,in_deg_cent,2019,Reforma - Estocolmo,25. Reforma - Estocolmo (0.0105)
71,30,0.010452962,in_deg_cent,2019,Hamburgo - Génova,30. Hamburgo - Génova (0.0105)
72,4,0.010452962,in_deg_cent,2019,Río Nilo - Río Pánuco,4. Río Nilo - Río Pánuco (0.0105)
73,115,0.010452962,in_deg_cent,2019,Roma - Dinamarca,115. Roma - Dinamarca (0.0105)
74,37,0.010452962,in_deg_cent,2019,Guadalajara - Puebla,37. Guadalajara - Puebla (0.0105)
75,40,0.010452962,in_deg_cent,2019,Oaxaca - Puebla,40. Oaxaca - Puebla (0.0105)
76,135,0.010452962,in_deg_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.0105)
77,112,0.010452962,in_deg_cent,2019,Av. Morelos - Abraham González,112. Av. Morelos - Abraham González (0.0105)
78,113,0.010452962,in_deg_cent,2019,General Prim - Versalles,113. General Prim - Versalles (0.0105)
79,108,0.010452962,in_deg_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0105)
80,256,0.010452962,in_deg_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.0105)
81,120,0.010452962,in_deg_cent,2019,Marsella - Nápoles,120. Marsella - Nápoles (0.0105)
82,131,0.010452962,in_deg_cent,2019,Colima - Jalapa,131. Colima - Jalapa (0.0105)
83,140,0.010452962,in_deg_cent,2019,Mérida - Zacatecas,140. Mérida - Zacatecas (0.0105)
84,147,0.010452962,in_deg_cent,2019,Coahuila - Orizaba,147. Coahuila - Orizaba (0.0105)
85,150,0.010452962,in_deg_cent,2019,Campeche - Medellín,150. Campeche - Medellín (0.0105)
86,162,0.010452962,in_deg_cent,2019,Tehuantepec - Medellín,162. Tehuantepec - Medellín (0.0105)
87,165,0.010452962,in_deg_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0105)
88,167,0.010452962,in_deg_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.0105)
89,188,0.010452962,in_deg_cent,2019,Gobernador Melchor Múzquiz - Gobernador Ignacio Esteva,188. Gobernador Melchor Múzquiz - Gobernador Ignacio Esteva (0.0105)
90,186,0.010452962,in_deg_cent,2019,Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo,186. Gob. Gregorio V. Gelati - Gral. Francisco Molinos del Campo (0.0105)
91,232,0.010452962,in_deg_cent,2019,Taine - Rubén Darío,232. Taine - Rubén Darío (0.0105)
92,465,0.010452962,in_deg_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.0105)
93,460,0.010452962,in_deg_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0105)
94,235,0.010452962,in_deg_cent,2019,Campos Elíseos - Moliere,235. Campos Elíseos - Moliere (0.0105)
95,476,0.010452962,in_deg_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0105)
96,222,0.010452962,in_deg_cent,2019,Alejandro Dumas - Presidente Masaryk,222. Alejandro Dumas - Presidente Masaryk (0.0105)
97,280,0.010452962,in_deg_cent,2019,Anaxágoras - Obrero Mundial,280. Anaxágoras - Obrero Mundial (0.0105)
98,310,0.010452962,in_deg_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0105)
99,389,0.010452962,in_deg_cent,2019,Santander - Félix Cuevas,389. Santander - Félix Cuevas (0.0105)
100,385,0.010452962,in_deg_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.0105)
101,398,0.010452962,in_deg_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0105)
102,436,0.010452962,in_deg_cent,2019,Rodríguez Saro - Búfalo,436. Rodríguez Saro - Búfalo (0.0105)
103,440,0.010452962,in_deg_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.0105)
104,34,0.006968641,in_deg_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.007)
105,194,0.006968641,in_deg_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.007)
106,255,0.006968641,in_deg_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.007)
107,452,0.006968641,in_deg_cent,2019,Leibnitz - Ejército Nacional,452. Leibnitz - Ejército Nacional (0.007)
108,17,0.006968641,in_deg_cent,2019,Reforma - Río Tíber,17. Reforma - Río Tíber (0.007)
109,44,0.006968641,in_deg_cent,2019,Durango - Veracruz,44. Durango - Veracruz (0.007)
110,48,0.006968641,in_deg_cent,2019,Independencia - Azueta,48. Independencia - Azueta (0.007)
111,106,0.006968641,in_deg_cent,2019,San Jerónimo - José María Pino Suarez,106. San Jerónimo - José María Pino Suarez (0.007)
112,107,0.006968641,in_deg_cent,2019,Tolsá - Balderas,107. Tolsá - Balderas (0.007)
113,114,0.006968641,in_deg_cent,2019,Lucerna - Abraham González,114. Lucerna - Abraham González (0.007)
114,117,0.006968641,in_deg_cent,2019,Londres - Nápoles,117. Londres - Nápoles (0.007)
115,123,0.006968641,in_deg_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.007)
116,130,0.006968641,in_deg_cent,2019,Mérida - Durango,130. Mérida - Durango (0.007)
117,133,0.006968641,in_deg_cent,2019,Colima - Morelia,133. Colima - Morelia (0.007)
118,137,0.006968641,in_deg_cent,2019,Álvaro Obregón - Mérida,137. Álvaro Obregón - Mérida (0.007)
119,155,0.006968641,in_deg_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.007)
120,160,0.006968641,in_deg_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.007)
121,169,0.006968641,in_deg_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.007)
122,171,0.006968641,in_deg_cent,2019,Comercio - José Martí,171. Comercio - José Martí (0.007)
123,286,0.006968641,in_deg_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.007)
124,172,0.006968641,in_deg_cent,2019,General Francisco Murguía - José Martí,172. General Francisco Murguía - José Martí (0.007)
125,173,0.006968641,in_deg_cent,2019,Minería - José Martí,173. Minería - José Martí (0.007)
126,175,0.006968641,in_deg_cent,2019,Mutualismo - José Martí,175. Mutualismo - José Martí (0.007)
127,247,0.006968641,in_deg_cent,2019,Herschel - Rousseau,247. Herschel - Rousseau (0.007)
128,180,0.006968641,in_deg_cent,2019,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.007)
129,190,0.006968641,in_deg_cent,2019,Gobernador Ignacio Esteva - Maestro José Vasconcelos,190. Gobernador Ignacio Esteva - Maestro José Vasconcelos (0.007)
130,454,0.006968641,in_deg_cent,2019,Montes Urales - Monte Pelvoux,454. Montes Urales - Monte Pelvoux (0.007)
131,219,0.006968641,in_deg_cent,2019,Esopo - Ferrocarril de Cuernavaca,219. Esopo - Ferrocarril de Cuernavaca (0.007)
132,221,0.006968641,in_deg_cent,2019,Emilio Castelar - Presidente Masaryk,221. Emilio Castelar - Presidente Masaryk (0.007)
133,226,0.006968641,in_deg_cent,2019,Wallon - Presidente Masaryk,226. Wallon - Presidente Masaryk (0.007)
134,199,0.006968641,in_deg_cent,2019,Anatole France - Ejército Nacional,199. Anatole France - Ejército Nacional (0.007)
135,202,0.006968641,in_deg_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.007)
136,209,0.006968641,in_deg_cent,2019,Solón - Horacio,209. Solón - Horacio (0.007)
137,215,0.006968641,in_deg_cent,2019,Edgar Alan Poe - Horacio,215. Edgar Alan Poe - Horacio (0.007)
138,248,0.006968641,in_deg_cent,2019,Shakespeare - Lafayette,248. Shakespeare - Lafayette (0.007)
139,227,0.006968641,in_deg_cent,2019,Campos Elíseos - Periférico,227. Campos Elíseos - Periférico (0.007)
140,237,0.006968641,in_deg_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.007)
141,463,0.006968641,in_deg_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.007)
142,230,0.006968641,in_deg_cent,2019,Edgar Allan Poe - Carlos Dickens,230. Edgar Allan Poe - Carlos Dickens (0.007)
143,459,0.006968641,in_deg_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.007)
144,297,0.006968641,in_deg_cent,2019,Diagonal San Antonio - Enrique Rébsamen,297. Diagonal San Antonio - Enrique Rébsamen (0.007)
145,312,0.006968641,in_deg_cent,2019,Avenida 2 - Calle 7,312. Avenida 2 - Calle 7 (0.007)
146,299,0.006968641,in_deg_cent,2019,Romero de Terreros - Mier y Pesado,299. Romero de Terreros - Mier y Pesado (0.007)
147,300,0.006968641,in_deg_cent,2019,Providencia - Luz Saviñón,300. Providencia - Luz Saviñón (0.007)
148,347,0.006968641,in_deg_cent,2019,Pensilvania - Maximino Ávila Camacho,347. Pensilvania - Maximino Ávila Camacho (0.007)
149,327,0.006968641,in_deg_cent,2019,Georgia - Pensilvania,327. Georgia - Pensilvania (0.007)
150,437,0.006968641,in_deg_cent,2019,Moras - Comunal,437. Moras - Comunal (0.007)
151,434,0.006968641,in_deg_cent,2019,José María Olloqui - Amores,434. José María Olloqui - Amores (0.007)
152,472,0.006968641,in_deg_cent,2019,Bahía de Santa Bárbara - Bahía de Ballenas,472. Bahía de Santa Bárbara - Bahía de Ballenas (0.007)
153,121,0.003484321,in_deg_cent,2019,Niza - Chapultepec,121. Niza - Chapultepec (0.0035)
154,253,0.003484321,in_deg_cent,2019,Dante - Tolstoi,253. Dante - Tolstoi (0.0035)
155,39,0.003484321,in_deg_cent,2019,Puebla - Medellín,39. Puebla - Medellín (0.0035)
156,103,0.003484321,in_deg_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.0035)
157,118,0.003484321,in_deg_cent,2019,Liverpool - Dinamarca,118. Liverpool - Dinamarca (0.0035)
158,448,0.003484321,in_deg_cent,2019,Dr. Andrade - Arcos de Belén,448. Dr. Andrade - Arcos de Belén (0.0035)
159,125,0.003484321,in_deg_cent,2019,Morelia - Circular de Morelia,125. Morelia - Circular de Morelia (0.0035)
160,127,0.003484321,in_deg_cent,2019,Puebla - Mérida,127. Puebla - Mérida (0.0035)
161,128,0.003484321,in_deg_cent,2019,Orizaba - Río de Janeiro,128. Orizaba - Río de Janeiro (0.0035)
162,129,0.003484321,in_deg_cent,2019,Tonalá - Durango,129. Tonalá - Durango (0.0035)
163,138,0.003484321,in_deg_cent,2019,Guanajuato - Frontera,138. Guanajuato - Frontera (0.0035)
164,144,0.003484321,in_deg_cent,2019,Frontera - San Luis Potosí,144. Frontera - San Luis Potosí (0.0035)
165,143,0.003484321,in_deg_cent,2019,Córdoba - San Luis Potosí,143. Córdoba - San Luis Potosí (0.0035)
166,148,0.003484321,in_deg_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.0035)
167,152,0.003484321,in_deg_cent,2019,Tlacotalpan - Campeche,152. Tlacotalpan - Campeche (0.0035)
168,154,0.003484321,in_deg_cent,2019,Tuxpan - Tlaxcala,154. Tuxpan - Tlaxcala (0.0035)
169,159,0.003484321,in_deg_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,159. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0035)
170,161,0.003484321,in_deg_cent,2019,Quintana Roo - Manzanillo,161. Quintana Roo - Manzanillo (0.0035)
171,168,0.003484321,in_deg_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.0035)
172,178,0.003484321,in_deg_cent,2019,Tamaulipas - Francisco Murguía,178. Tamaulipas - Francisco Murguía (0.0035)
173,191,0.003484321,in_deg_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0035)
174,179,0.003484321,in_deg_cent,2019,Nuevo León - Quintana Roo,179. Nuevo León - Quintana Roo (0.0035)
175,181,0.003484321,in_deg_cent,2019,Benjamín Franklin - Ometusco,181. Benjamín Franklin - Ometusco (0.0035)
176,192,0.003484321,in_deg_cent,2019,Rubén Darío - Reforma,192. Rubén Darío - Reforma (0.0035)
177,198,0.003484321,in_deg_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0035)
178,200,0.003484321,in_deg_cent,2019,Emerson - Ejército Nacional,200. Emerson - Ejército Nacional (0.0035)
179,201,0.003484321,in_deg_cent,2019,Lope de Vega - Ejército Nacional,201. Lope de Vega - Ejército Nacional (0.0035)
180,204,0.003484321,in_deg_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0035)
181,207,0.003484321,in_deg_cent,2019,Torquato Tasso - Homero,207. Torquato Tasso - Homero (0.0035)
182,240,0.003484321,in_deg_cent,2019,Ejército Nacional - Ferrocarril de Cuernavaca,240. Ejército Nacional - Ferrocarril de Cuernavaca (0.0035)
183,461,0.003484321,in_deg_cent,2019,Presa Don Martín - Boulevard Miguel de Cervantes Saavedra,461. Presa Don Martín - Boulevard Miguel de Cervantes Saavedra (0.0035)
184,210,0.003484321,in_deg_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0035)
185,246,0.003484321,in_deg_cent,2019,Leibnitz - Thiers,246. Leibnitz - Thiers (0.0035)
186,475,0.003484321,in_deg_cent,2019,Lago Muritz - Lago Alberto,475. Lago Muritz - Lago Alberto (0.0035)
187,212,0.003484321,in_deg_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0035)
188,225,0.003484321,in_deg_cent,2019,Petrarca - Presidente Masaryk,225. Petrarca - Presidente Masaryk (0.0035)
189,236,0.003484321,in_deg_cent,2019,Campos Elíseos - Moliere,236. Campos Elíseos - Moliere (0.0035)
190,233,0.003484321,in_deg_cent,2019,Julio Verne - Luis G. Urbina,233. Julio Verne - Luis G. Urbina (0.0035)
191,254,0.003484321,in_deg_cent,2019,Alfonso Herrera - Miguel Schultz,254. Alfonso Herrera - Miguel Schultz (0.0035)
192,262,0.003484321,in_deg_cent,2019,República de Cuba - República de Brasil,262. República de Cuba - República de Brasil (0.0035)
193,282,0.003484321,in_deg_cent,2019,La Morena - Eje 2 Poniente Gabriel Mancera,282. La Morena - Eje 2 Poniente Gabriel Mancera (0.0035)
194,305,0.003484321,in_deg_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0035)
195,317,0.003484321,in_deg_cent,2019,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0035)
196,319,0.003484321,in_deg_cent,2019,Diagonal San Antonio - Luz Saviñón,319. Diagonal San Antonio - Luz Saviñón (0.0035)
197,320,0.003484321,in_deg_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0035)
198,340,0.003484321,in_deg_cent,2019,Anaxágoras - Avenida Eugenia,340. Anaxágoras - Avenida Eugenia (0.0035)
199,326,0.003484321,in_deg_cent,2019,Eugenia - Nebraska,326. Eugenia - Nebraska (0.0035)
0,271,0.080139373,out_deg_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.0801)
1,1,0.069686411,out_deg_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0697)
2,27,0.055749129,out_deg_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0557)
3,41,0.045296167,out_deg_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0453)
4,208,0.045296167,out_deg_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0453)
5,266,0.038327526,out_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0383)
6,174,0.034843206,out_deg_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0348)
