,id,value,mesure,Year
0,1,0.048,in_deg_cent,2021
1,174,0.032,in_deg_cent,2021
2,33,0.032,in_deg_cent,2021
3,183,0.032,in_deg_cent,2021
4,163,0.024,in_deg_cent,2021
5,139,0.024,in_deg_cent,2021
6,391,0.024,in_deg_cent,2021
7,41,0.024,in_deg_cent,2021
8,270,0.016,in_deg_cent,2021
9,151,0.016,in_deg_cent,2021
10,300,0.016,in_deg_cent,2021
11,3,0.016,in_deg_cent,2021
12,217,0.016,in_deg_cent,2021
13,18,0.016,in_deg_cent,2021
14,141,0.016,in_deg_cent,2021
15,14,0.016,in_deg_cent,2021
16,317,0.016,in_deg_cent,2021
17,257,0.016,in_deg_cent,2021
18,136,0.016,in_deg_cent,2021
19,449,0.016,in_deg_cent,2021
20,135,0.016,in_deg_cent,2021
21,327,0.016,in_deg_cent,2021
22,134,0.016,in_deg_cent,2021
23,206,0.016,in_deg_cent,2021
24,119,0.016,in_deg_cent,2021
25,87,0.016,in_deg_cent,2021
26,20,0.016,in_deg_cent,2021
27,434,0.016,in_deg_cent,2021
28,111,0.016,in_deg_cent,2021
29,398,0.016,in_deg_cent,2021
30,260,0.008,in_deg_cent,2021
31,27,0.008,in_deg_cent,2021
32,276,0.008,in_deg_cent,2021
33,266,0.008,in_deg_cent,2021
34,232,0.008,in_deg_cent,2021
35,262,0.008,in_deg_cent,2021
36,455,0.008,in_deg_cent,2021
37,28,0.008,in_deg_cent,2021
38,271,0.008,in_deg_cent,2021
39,241,0.008,in_deg_cent,2021
40,245,0.008,in_deg_cent,2021
41,25,0.008,in_deg_cent,2021
42,254,0.008,in_deg_cent,2021
43,45,0.008,in_deg_cent,2021
44,23,0.008,in_deg_cent,2021
45,321,0.008,in_deg_cent,2021
46,295,0.008,in_deg_cent,2021
47,44,0.008,in_deg_cent,2021
48,405,0.008,in_deg_cent,2021
49,404,0.008,in_deg_cent,2021
50,392,0.008,in_deg_cent,2021
51,426,0.008,in_deg_cent,2021
52,302,0.008,in_deg_cent,2021
53,43,0.008,in_deg_cent,2021
54,39,0.008,in_deg_cent,2021
55,369,0.008,in_deg_cent,2021
56,360,0.008,in_deg_cent,2021
57,299,0.008,in_deg_cent,2021
58,58,0.008,in_deg_cent,2021
59,53,0.008,in_deg_cent,2021
60,36,0.008,in_deg_cent,2021
61,6,0.008,in_deg_cent,2021
62,34,0.008,in_deg_cent,2021
63,30,0.008,in_deg_cent,2021
64,297,0.008,in_deg_cent,2021
65,296,0.008,in_deg_cent,2021
66,222,0.008,in_deg_cent,2021
67,184,0.008,in_deg_cent,2021
68,47,0.008,in_deg_cent,2021
69,117,0.008,in_deg_cent,2021
70,142,0.008,in_deg_cent,2021
71,137,0.008,in_deg_cent,2021
72,56,0.008,in_deg_cent,2021
73,133,0.008,in_deg_cent,2021
74,129,0.008,in_deg_cent,2021
75,125,0.008,in_deg_cent,2021
76,82,0.008,in_deg_cent,2021
77,124,0.008,in_deg_cent,2021
78,123,0.008,in_deg_cent,2021
79,116,0.008,in_deg_cent,2021
80,145,0.008,in_deg_cent,2021
81,115,0.008,in_deg_cent,2021
82,112,0.008,in_deg_cent,2021
83,11,0.008,in_deg_cent,2021
84,113,0.008,in_deg_cent,2021
85,107,0.008,in_deg_cent,2021
86,106,0.008,in_deg_cent,2021
87,103,0.008,in_deg_cent,2021
88,10,0.008,in_deg_cent,2021
89,35,0.008,in_deg_cent,2021
90,144,0.008,in_deg_cent,2021
91,146,0.008,in_deg_cent,2021
92,169,0.008,in_deg_cent,2021
93,149,0.008,in_deg_cent,2021
94,4,0.008,in_deg_cent,2021
95,195,0.008,in_deg_cent,2021
96,194,0.008,in_deg_cent,2021
97,190,0.008,in_deg_cent,2021
98,182,0.008,in_deg_cent,2021
99,181,0.008,in_deg_cent,2021
100,303,0.008,in_deg_cent,2021
101,474,0.008,in_deg_cent,2021
102,175,0.008,in_deg_cent,2021
103,172,0.008,in_deg_cent,2021
104,407,0.008,in_deg_cent,2021
105,286,0.008,in_deg_cent,2021
106,167,0.008,in_deg_cent,2021
107,164,0.008,in_deg_cent,2021
108,165,0.008,in_deg_cent,2021
109,162,0.008,in_deg_cent,2021
110,160,0.008,in_deg_cent,2021
111,16,0.008,in_deg_cent,2021
112,155,0.008,in_deg_cent,2021
113,158,0.008,in_deg_cent,2021
114,150,0.008,in_deg_cent,2021
115,476,0.0,in_deg_cent,2021
116,204,0.0,in_deg_cent,2021
117,396,0.0,in_deg_cent,2021
118,390,0.0,in_deg_cent,2021
119,366,0.0,in_deg_cent,2021
120,256,0.0,in_deg_cent,2021
121,24,0.0,in_deg_cent,2021
122,211,0.0,in_deg_cent,2021
123,208,0.0,in_deg_cent,2021
124,180,0.0,in_deg_cent,2021
125,48,0.0,in_deg_cent,2021
0,1,0.048,out_deg_cent,2021
1,41,0.032,out_deg_cent,2021
2,174,0.032,out_deg_cent,2021
3,135,0.024,out_deg_cent,2021
4,295,0.024,out_deg_cent,2021
5,163,0.024,out_deg_cent,2021
6,158,0.024,out_deg_cent,2021
7,33,0.024,out_deg_cent,2021
8,36,0.024,out_deg_cent,2021
9,391,0.024,out_deg_cent,2021
10,151,0.016,out_deg_cent,2021
11,260,0.016,out_deg_cent,2021
12,257,0.016,out_deg_cent,2021
13,160,0.016,out_deg_cent,2021
14,164,0.016,out_deg_cent,2021
15,155,0.016,out_deg_cent,2021
16,11,0.016,out_deg_cent,2021
17,18,0.016,out_deg_cent,2021
18,327,0.016,out_deg_cent,2021
19,183,0.016,out_deg_cent,2021
20,270,0.016,out_deg_cent,2021
21,34,0.016,out_deg_cent,2021
22,139,0.016,out_deg_cent,2021
23,296,0.016,out_deg_cent,2021
24,136,0.016,out_deg_cent,2021
25,35,0.016,out_deg_cent,2021
26,117,0.016,out_deg_cent,2021
27,254,0.016,out_deg_cent,2021
28,111,0.016,out_deg_cent,2021
29,390,0.016,out_deg_cent,2021
30,434,0.016,out_deg_cent,2021
31,124,0.016,out_deg_cent,2021
32,271,0.016,out_deg_cent,2021
33,256,0.016,out_deg_cent,2021
34,232,0.008,out_deg_cent,2021
35,24,0.008,out_deg_cent,2021
36,317,0.008,out_deg_cent,2021
37,476,0.008,out_deg_cent,2021
38,241,0.008,out_deg_cent,2021
39,28,0.008,out_deg_cent,2021
40,245,0.008,out_deg_cent,2021
41,25,0.008,out_deg_cent,2021
42,27,0.008,out_deg_cent,2021
43,262,0.008,out_deg_cent,2021
44,276,0.008,out_deg_cent,2021
45,43,0.008,out_deg_cent,2021
46,300,0.008,out_deg_cent,2021
47,44,0.008,out_deg_cent,2021
48,426,0.008,out_deg_cent,2021
49,407,0.008,out_deg_cent,2021
50,405,0.008,out_deg_cent,2021
51,404,0.008,out_deg_cent,2021
52,396,0.008,out_deg_cent,2021
53,398,0.008,out_deg_cent,2021
54,39,0.008,out_deg_cent,2021
55,366,0.008,out_deg_cent,2021
56,360,0.008,out_deg_cent,2021
57,297,0.008,out_deg_cent,2021
58,45,0.008,out_deg_cent,2021
59,455,0.008,out_deg_cent,2021
60,449,0.008,out_deg_cent,2021
61,222,0.008,out_deg_cent,2021
62,321,0.008,out_deg_cent,2021
63,30,0.008,out_deg_cent,2021
64,3,0.008,out_deg_cent,2021
65,47,0.008,out_deg_cent,2021
66,23,0.008,out_deg_cent,2021
67,204,0.008,out_deg_cent,2021
68,217,0.008,out_deg_cent,2021
69,150,0.008,out_deg_cent,2021
70,146,0.008,out_deg_cent,2021
71,145,0.008,out_deg_cent,2021
72,144,0.008,out_deg_cent,2021
73,211,0.008,out_deg_cent,2021
74,141,0.008,out_deg_cent,2021
75,137,0.008,out_deg_cent,2021
76,134,0.008,out_deg_cent,2021
77,133,0.008,out_deg_cent,2021
78,129,0.008,out_deg_cent,2021
79,125,0.008,out_deg_cent,2021
80,123,0.008,out_deg_cent,2021
81,119,0.008,out_deg_cent,2021
82,116,0.008,out_deg_cent,2021
83,115,0.008,out_deg_cent,2021
84,112,0.008,out_deg_cent,2021
85,113,0.008,out_deg_cent,2021
86,107,0.008,out_deg_cent,2021
87,106,0.008,out_deg_cent,2021
88,103,0.008,out_deg_cent,2021
89,10,0.008,out_deg_cent,2021
90,14,0.008,out_deg_cent,2021
91,149,0.008,out_deg_cent,2021
92,142,0.008,out_deg_cent,2021
93,16,0.008,out_deg_cent,2021
94,172,0.008,out_deg_cent,2021
95,208,0.008,out_deg_cent,2021
96,20,0.008,out_deg_cent,2021
97,195,0.008,out_deg_cent,2021
98,194,0.008,out_deg_cent,2021
99,190,0.008,out_deg_cent,2021
100,184,0.008,out_deg_cent,2021
101,182,0.008,out_deg_cent,2021
102,181,0.008,out_deg_cent,2021
103,175,0.008,out_deg_cent,2021
