,id,value,mesure,Year
0,266,0.17857142857142855,in_deg_cent,2020
1,1,0.07142857142857142,in_deg_cent,2020
2,111,0.07142857142857142,in_deg_cent,2020
3,271,0.07142857142857142,in_deg_cent,2020
4,18,0.03571428571428571,in_deg_cent,2020
5,391,0.03571428571428571,in_deg_cent,2020
6,34,0.03571428571428571,in_deg_cent,2020
7,33,0.03571428571428571,in_deg_cent,2020
8,327,0.03571428571428571,in_deg_cent,2020
9,270,0.03571428571428571,in_deg_cent,2020
10,27,0.03571428571428571,in_deg_cent,2020
11,260,0.03571428571428571,in_deg_cent,2020
12,257,0.03571428571428571,in_deg_cent,2020
13,242,0.03571428571428571,in_deg_cent,2020
14,211,0.03571428571428571,in_deg_cent,2020
15,208,0.03571428571428571,in_deg_cent,2020
16,183,0.03571428571428571,in_deg_cent,2020
17,85,0.03571428571428571,in_deg_cent,2020
18,155,0.03571428571428571,in_deg_cent,2020
19,139,0.03571428571428571,in_deg_cent,2020
20,107,0.03571428571428571,in_deg_cent,2020
21,174,0.03571428571428571,in_deg_cent,2020
22,449,0.03571428571428571,in_deg_cent,2020
23,24,0.0,in_deg_cent,2020
24,217,0.0,in_deg_cent,2020
25,206,0.0,in_deg_cent,2020
26,28,0.0,in_deg_cent,2020
27,113,0.0,in_deg_cent,2020
28,41,0.0,in_deg_cent,2020
0,27,0.10714285714285714,out_deg_cent,2020
1,1,0.07142857142857142,out_deg_cent,2020
2,111,0.07142857142857142,out_deg_cent,2020
3,174,0.07142857142857142,out_deg_cent,2020
4,270,0.07142857142857142,out_deg_cent,2020
5,18,0.07142857142857142,out_deg_cent,2020
6,242,0.03571428571428571,out_deg_cent,2020
7,41,0.03571428571428571,out_deg_cent,2020
8,391,0.03571428571428571,out_deg_cent,2020
9,34,0.03571428571428571,out_deg_cent,2020
10,33,0.03571428571428571,out_deg_cent,2020
11,327,0.03571428571428571,out_deg_cent,2020
12,28,0.03571428571428571,out_deg_cent,2020
13,260,0.03571428571428571,out_deg_cent,2020
14,257,0.03571428571428571,out_deg_cent,2020
15,449,0.03571428571428571,out_deg_cent,2020
16,24,0.03571428571428571,out_deg_cent,2020
17,217,0.03571428571428571,out_deg_cent,2020
18,206,0.03571428571428571,out_deg_cent,2020
19,183,0.03571428571428571,out_deg_cent,2020
20,155,0.03571428571428571,out_deg_cent,2020
21,139,0.03571428571428571,out_deg_cent,2020
22,113,0.03571428571428571,out_deg_cent,2020
23,266,0.0,out_deg_cent,2020
24,208,0.0,out_deg_cent,2020
25,271,0.0,out_deg_cent,2020
26,85,0.0,out_deg_cent,2020
27,107,0.0,out_deg_cent,2020
28,211,0.0,out_deg_cent,2020
0,266,0.17857142857142858,close_cent,2020
1,271,0.08035714285714285,close_cent,2020
2,85,0.047619047619047616,close_cent,2020
3,1,0.03571428571428571,close_cent,2020
4,18,0.03571428571428571,close_cent,2020
5,208,0.03571428571428571,close_cent,2020
6,211,0.03571428571428571,close_cent,2020
7,107,0.03571428571428571,close_cent,2020
8,174,0.03571428571428571,close_cent,2020
9,111,0.03571428571428571,close_cent,2020
10,155,0.0,close_cent,2020
11,27,0.0,close_cent,2020
12,41,0.0,close_cent,2020
13,391,0.0,close_cent,2020
14,34,0.0,close_cent,2020
15,33,0.0,close_cent,2020
16,327,0.0,close_cent,2020
17,28,0.0,close_cent,2020
18,270,0.0,close_cent,2020
19,257,0.0,close_cent,2020
20,260,0.0,close_cent,2020
21,139,0.0,close_cent,2020
22,242,0.0,close_cent,2020
23,24,0.0,close_cent,2020
24,217,0.0,close_cent,2020
25,113,0.0,close_cent,2020
26,206,0.0,close_cent,2020
27,183,0.0,close_cent,2020
28,449,0.0,close_cent,2020
0,174,0.0013227513227513227,between_cent,2020
1,18,0.0013227513227513227,between_cent,2020
2,1,0.0,between_cent,2020
3,266,0.0,between_cent,2020
4,41,0.0,between_cent,2020
5,391,0.0,between_cent,2020
6,34,0.0,between_cent,2020
7,33,0.0,between_cent,2020
8,327,0.0,between_cent,2020
9,28,0.0,between_cent,2020
10,270,0.0,between_cent,2020
11,27,0.0,between_cent,2020
12,260,0.0,between_cent,2020
13,257,0.0,between_cent,2020
14,242,0.0,between_cent,2020
15,211,0.0,between_cent,2020
16,24,0.0,between_cent,2020
17,217,0.0,between_cent,2020
18,208,0.0,between_cent,2020
19,206,0.0,between_cent,2020
20,183,0.0,between_cent,2020
21,271,0.0,between_cent,2020
22,85,0.0,between_cent,2020
23,155,0.0,between_cent,2020
24,139,0.0,between_cent,2020
25,107,0.0,between_cent,2020
26,113,0.0,between_cent,2020
27,111,0.0,between_cent,2020
28,449,0.0,between_cent,2020
0,0,0.0,average_clustering,2020
1,0,0.1755887011248893,degree_assortativity,2020
2,0,0.17558870112488925,degree_pearson_corr,2020
