,id,value,mesure,Year
0,206,0.03225806451612903,in_deg_cent,2021
1,163,0.03225806451612903,in_deg_cent,2021
2,197,0.03225806451612903,in_deg_cent,2021
3,391,0.03225806451612903,in_deg_cent,2021
4,1,0.03225806451612903,in_deg_cent,2021
5,327,0.03225806451612903,in_deg_cent,2021
6,28,0.03225806451612903,in_deg_cent,2021
7,26,0.03225806451612903,in_deg_cent,2021
8,24,0.03225806451612903,in_deg_cent,2021
9,7,0.03225806451612903,in_deg_cent,2021
10,217,0.03225806451612903,in_deg_cent,2021
11,113,0.03225806451612903,in_deg_cent,2021
12,11,0.03225806451612903,in_deg_cent,2021
13,463,0.03225806451612903,in_deg_cent,2021
14,136,0.03225806451612903,in_deg_cent,2021
15,142,0.03225806451612903,in_deg_cent,2021
16,174,0.03225806451612903,in_deg_cent,2021
17,149,0.03225806451612903,in_deg_cent,2021
18,36,0.03225806451612903,in_deg_cent,2021
19,165,0.0,in_deg_cent,2021
20,111,0.0,in_deg_cent,2021
21,465,0.0,in_deg_cent,2021
22,135,0.0,in_deg_cent,2021
23,35,0.0,in_deg_cent,2021
24,272,0.0,in_deg_cent,2021
25,146,0.0,in_deg_cent,2021
26,208,0.0,in_deg_cent,2021
27,151,0.0,in_deg_cent,2021
28,271,0.0,in_deg_cent,2021
29,154,0.0,in_deg_cent,2021
30,211,0.0,in_deg_cent,2021
31,107,0.0,in_deg_cent,2021
0,271,0.0967741935483871,out_deg_cent,2021
1,465,0.06451612903225806,out_deg_cent,2021
2,107,0.03225806451612903,out_deg_cent,2021
3,165,0.03225806451612903,out_deg_cent,2021
4,272,0.03225806451612903,out_deg_cent,2021
5,211,0.03225806451612903,out_deg_cent,2021
6,208,0.03225806451612903,out_deg_cent,2021
7,327,0.03225806451612903,out_deg_cent,2021
8,35,0.03225806451612903,out_deg_cent,2021
9,154,0.03225806451612903,out_deg_cent,2021
10,391,0.03225806451612903,out_deg_cent,2021
11,151,0.03225806451612903,out_deg_cent,2021
12,146,0.03225806451612903,out_deg_cent,2021
13,135,0.03225806451612903,out_deg_cent,2021
14,174,0.03225806451612903,out_deg_cent,2021
15,111,0.03225806451612903,out_deg_cent,2021
16,24,0.0,out_deg_cent,2021
17,1,0.0,out_deg_cent,2021
18,197,0.0,out_deg_cent,2021
19,28,0.0,out_deg_cent,2021
20,26,0.0,out_deg_cent,2021
21,206,0.0,out_deg_cent,2021
22,7,0.0,out_deg_cent,2021
23,217,0.0,out_deg_cent,2021
24,113,0.0,out_deg_cent,2021
25,11,0.0,out_deg_cent,2021
26,163,0.0,out_deg_cent,2021
27,142,0.0,out_deg_cent,2021
28,149,0.0,out_deg_cent,2021
29,36,0.0,out_deg_cent,2021
30,136,0.0,out_deg_cent,2021
31,463,0.0,out_deg_cent,2021
0,11,0.04301075268817204,close_cent,2021
1,206,0.03225806451612903,close_cent,2021
2,163,0.03225806451612903,close_cent,2021
3,197,0.03225806451612903,close_cent,2021
4,1,0.03225806451612903,close_cent,2021
5,28,0.03225806451612903,close_cent,2021
6,26,0.03225806451612903,close_cent,2021
7,24,0.03225806451612903,close_cent,2021
8,7,0.03225806451612903,close_cent,2021
9,217,0.03225806451612903,close_cent,2021
10,113,0.03225806451612903,close_cent,2021
11,463,0.03225806451612903,close_cent,2021
12,136,0.03225806451612903,close_cent,2021
13,149,0.03225806451612903,close_cent,2021
14,174,0.03225806451612903,close_cent,2021
15,36,0.03225806451612903,close_cent,2021
16,142,0.03225806451612903,close_cent,2021
17,135,0.0,close_cent,2021
18,111,0.0,close_cent,2021
19,465,0.0,close_cent,2021
20,391,0.0,close_cent,2021
21,35,0.0,close_cent,2021
22,327,0.0,close_cent,2021
23,165,0.0,close_cent,2021
24,272,0.0,close_cent,2021
25,146,0.0,close_cent,2021
26,271,0.0,close_cent,2021
27,151,0.0,close_cent,2021
28,211,0.0,close_cent,2021
29,208,0.0,close_cent,2021
30,154,0.0,close_cent,2021
31,107,0.0,close_cent,2021
0,174,0.001075268817204301,between_cent,2021
1,107,0.0,between_cent,2021
2,211,0.0,between_cent,2021
3,197,0.0,between_cent,2021
4,465,0.0,between_cent,2021
5,391,0.0,between_cent,2021
6,1,0.0,between_cent,2021
7,35,0.0,between_cent,2021
8,327,0.0,between_cent,2021
9,28,0.0,between_cent,2021
10,272,0.0,between_cent,2021
11,26,0.0,between_cent,2021
12,24,0.0,between_cent,2021
13,7,0.0,between_cent,2021
14,271,0.0,between_cent,2021
15,217,0.0,between_cent,2021
16,206,0.0,between_cent,2021
17,113,0.0,between_cent,2021
18,208,0.0,between_cent,2021
19,11,0.0,between_cent,2021
20,163,0.0,between_cent,2021
21,165,0.0,between_cent,2021
22,142,0.0,between_cent,2021
23,154,0.0,between_cent,2021
24,149,0.0,between_cent,2021
25,151,0.0,between_cent,2021
26,36,0.0,between_cent,2021
27,146,0.0,between_cent,2021
28,136,0.0,between_cent,2021
29,135,0.0,between_cent,2021
30,111,0.0,between_cent,2021
31,463,0.0,between_cent,2021
0,0,0.0,average_clustering,2021
1,0,inf,degree_assortativity,2021
2,0,,degree_pearson_corr,2021
