source,target,Viajes,Tiempo_Promedio
7,115,586,783.5546075
7,12,571,719.7793345
7,18,477,662.3459119
7,2,476,349.4558824
7,24,565,439.9486726
7,25,423,524.2222222
7,254,400,893.8175
7,266,998,1269.829659
7,267,653,1293.589587
7,27,708,626.5847458
7,271,455,1278.720879
7,28,422,366.8009479
7,32,454,399.8061674
7,38,372,514.4596774
7,47,379,643.0263852
8,26,435,902.3747126
8,266,716,759.3393855
8,267,421,741.023753
8,271,454,854.7907489
8,29,765,482.0104575
8,41,751,564.575233
8,43,1079,707.0639481
9,1,1247,409.4851644
9,11,442,417.1855204
9,14,477,294.0587002
9,174,757,740.9273448
9,2,707,401.6746818
9,254,510,693.6058824
9,266,646,1088.818885
9,267,440,1114.663636
9,27,479,468.1753653
9,271,485,1021.808247
9,32,806,391.6451613
9,34,389,640.7043702
9,35,370,531.7108108
9,47,368,451.6630435
10,1,678,721.6312684
10,10,981,1297.565749
10,107,489,467.7177914
10,11,467,450.8522484
10,119,535,424.7121495
10,125,432,465.599537
10,14,425,818.9717647
10,15,632,740.3813291
10,16,511,718.0841487
10,17,476,594.539916
10,174,377,688.0477454
10,18,687,522.1717613
10,19,674,474.689911
10,20,604,386.6622517
10,266,1464,539.454918
10,267,886,538.8747178
10,27,690,569.5130435
10,270,449,472.8730512
10,271,679,646.7481591
10,3,435,436.9103448
10,41,399,595.5989975
10,43,661,595.7049924
10,450,454,417.3942731
11,1,1106,408.6871609
11,103,572,695.7202797
11,11,993,1370.425982
11,121,787,398.1207116
11,14,393,577.351145
11,15,583,492.1303602
11,174,1466,512.7175989
11,2,431,439.3828306
11,23,491,547.5661914
11,254,405,546.6765432
11,28,585,588.9760684
11,34,574,469.7926829
11,35,655,449.9053435
11,41,484,689.535124
11,43,438,761.3401826
12,1,812,475.1847291
12,103,441,594.9138322
12,12,473,1196.957717
12,14,392,588.8520408
12,16,543,510.1362799
12,17,485,481.2371134
12,174,853,514.4431419
12,18,416,455.7235577
12,254,422,483.6350711
13,266,655,1228.841221
13,267,554,1198.368231
13,27,523,608.8145315
14,1,562,690.2206406
14,14,781,1478.169014
14,16,386,512.6062176
14,176,392,1176.441327
14,18,948,618.6255274
14,20,380,888.5947368
14,200,476,852.7542017
14,217,653,639.6508423
14,232,422,567.1469194
14,24,582,443.6254296
14,25,683,487.1288433
14,254,388,1006.762887
14,26,524,813.7442748
14,266,1217,1190.390304
14,267,879,1203.416382
14,27,1325,613.7849057
14,271,1206,1108.432007
14,272,388,1141.958763
14,29,422,1062.919431
14,31,694,597.7853026
14,41,419,1251.126492
14,43,463,1401.172786
14,46,398,437.1658291
15,1,711,629.7116737
15,10,369,799.6883469
15,115,463,583.4946004
15,15,952,1103.405462
15,18,934,453.9593148
15,19,444,562.509009
15,194,487,759.6694045
15,20,512,644.3828125
15,217,439,730.1571754
15,24,532,444.9285714
15,25,427,618.8173302
15,250,489,578.3619632
15,266,1416,1111.925847
15,267,999,1110.122122
15,27,1848,498.5611472
15,271,851,1056.762632
15,272,380,1068.989474
15,29,435,857.4827586
15,3,370,679.2135135
15,31,661,560.183056
15,32,371,434.0700809
15,35,598,511.5301003
15,41,408,1084.914216
15,43,491,1193.00611
15,46,621,355.9243156
16,1,852,498.6584507
16,14,671,540.6214605
16,15,506,448.1047431
16,16,1586,1037.643758
16,18,387,715.6589147
16,194,600,859.8983333
16,2,503,441.7952286
16,253,743,468.1709287
16,266,1164,1079.907216
16,267,801,1093.556804
16,27,794,634.8715365
16,271,783,1046.103448
16,32,776,363.121134
16,35,691,382.7062229
16,43,453,1311.774834
16,47,538,493.1598513
17,1,443,408.4672686
17,12,373,435.1420912
17,14,552,398.9583333
17,266,775,989.6503226
17,267,605,994.6165289
17,27,459,389.4335512
17,271,626,925.4648562
17,35,609,328.8669951
18,1,4451,375.731521
18,103,572,782.7744755
18,111,622,630.3472669
18,12,448,396.421875
18,134,652,596.2576687
18,14,1442,541.7038835
18,15,1268,442.9274448
18,16,460,753.3043478
18,174,1028,704.2558366
18,18,1332,1222.183934
18,183,606,623.7079208
18,194,470,935.8659574
18,20,550,373.7854545
18,23,456,463.9627193
18,254,446,667.132287
18,255,731,605.9411765
18,266,1665,902.0750751
18,267,1028,936.4202335
18,270,425,855.28
18,271,1344,833.1540179
18,272,576,800.3888889
18,28,606,566.3960396
18,29,616,717.8425325
18,35,387,457.4082687
18,4,424,392.4150943
18,41,704,985.40625
18,43,776,1126.440722
19,1,857,472.0851809
19,103,433,757.2401848
19,14,979,627.0326864
19,15,1425,464.8407018
19,16,687,485.1732169
19,174,994,609.832998
19,183,429,577.3986014
19,19,695,1309.889209
19,2,425,504.4329412
19,23,427,573.7189696
19,24,710,463.2802817
19,255,383,491.8067885
19,266,850,857.2976471
19,267,555,859.7027027
19,271,672,811.6755952
19,28,413,614.6464891
19,29,376,749.643617
19,34,460,437.6217391
19,43,396,1082.002525
20,1,553,536.9276673
20,107,389,708.1876607
20,13,516,598.1860465
20,14,927,724.6289105
20,15,1320,506.8530303
20,16,964,593.0487552
20,17,569,407.0615114
20,174,675,657.1733333
20,18,683,358.8814056
20,19,380,433.1394737
20,20,1078,1312.293135
20,23,719,546.9123783
20,254,591,529.6565144
20,259,380,439.0789474
20,261,411,562.4087591
20,266,997,767.4513541
20,267,811,776.4278668
20,271,726,746.8374656
20,272,373,673.8686327
20,29,568,580.2464789
20,34,485,391.4474227
20,41,671,663.5156483
20,43,556,896.631295
21,1,686,592.8790087
21,115,387,609.9328165
21,21,388,5821.244845
21,24,383,473.2767624
21,266,1141,1126.927257
21,267,770,1146.035065
21,27,1381,549.4265025
21,271,615,1118.772358
21,29,448,886.1428571
21,31,497,564.7323944
21,41,368,1120.494565
21,43,603,1086.568823
21,46,498,318.935743
22,266,939,1200.026624
22,267,687,1185.820961
22,27,1112,536.2158273
22,29,414,947.326087
22,31,379,592.3271768
22,43,572,1230.713287
23,1,768,531.3007813
23,115,427,571.7002342
23,174,580,925.95
23,176,368,1081.777174
23,18,645,444.6434109
23,20,384,636.3541667
23,23,654,1027.328746
23,24,412,496.1286408
23,25,385,503.5168831
23,266,1922,1093.672737
23,267,1333,1117.831958
23,27,1962,462.1727829
23,271,1071,1075.015873
23,272,372,1049.841398
23,29,710,848.384507
23,30,419,522.6515513
23,31,647,579.6058733
23,35,433,480.0069284
23,41,624,983.5176282
23,43,735,1210.853061
23,46,368,428.8288043
24,1,1224,479.5155229
24,11,544,423.8658088
24,115,446,524.6793722
24,14,424,560.6792453
24,15,449,399.9777283
24,174,415,898.0626506
24,19,421,503.8289786
24,2,515,371.7747573
24,20,444,559.6238739
24,24,663,1267.891403
24,255,374,647.8743316
24,26,559,629.8729875
24,266,2094,1024.983763
24,267,1357,1036.855564
24,27,1899,403.7409163
24,270,467,950.117773
24,271,1176,1049.629252
24,272,474,1094.651899
24,29,794,798.6335013
24,31,535,499.5046729
24,35,628,499.8917197
24,41,940,942.9308511
24,43,1062,1034.134652
25,1,1298,436.7326656
25,14,482,591.5311203
25,15,443,504.489842
25,25,1050,1064.998095
25,266,1142,973.6120841
25,267,789,982.2015209
25,27,857,572.0396733
25,270,491,1067.389002
25,271,743,900.8277254
25,29,534,738.2378277
25,35,691,368.065123
25,41,788,827.7398477
25,43,903,1145.128461
26,1,380,772.8842105
26,107,683,427.5021962
26,119,606,342.0676568
26,125,415,405.4939759
26,19,465,481.4215054
26,26,825,1663.580606
26,266,1979,541.0384032
26,267,1057,589.8571429
26,27,375,627.9066667
26,270,910,386.5142857
26,271,1460,523.6363014
26,29,695,382.6330935
26,3,481,446.1663202
26,41,599,552.4641068
26,43,1403,556.593015
27,1,2233,459.8746082
27,10,753,851.8645418
27,103,745,841.390604
27,107,390,795.9794872
27,111,793,716.4300126
27,112,585,582.6512821
27,113,477,529.9916143
27,114,407,472.5847666
27,116,565,573.4743363
27,118,438,425.9794521
27,119,475,499.8357895
27,12,422,429.2559242
27,124,426,724.3873239
27,125,393,639.3816794
27,133,374,654.4652406
27,14,999,812.960961
27,141,504,684.0515873
27,15,1571,493.495226
27,16,712,747.8300562
27,17,572,480.3986014
27,174,1805,647.5468144
27,176,534,909.9681648
27,18,390,1063.010256
27,183,910,593.8241758
27,194,366,1330.346995
27,2,419,597.2983294
27,20,409,862.0415648
27,23,712,657.383427
27,24,534,666.588015
27,25,521,903.5451056
27,254,760,637.6473684
27,255,853,564.6822978
27,256,563,672.3623446
27,26,1139,501.6628622
27,261,428,730.9859813
27,265,469,821.2857143
27,266,2694,850.5404603
27,267,1803,855.5246811
27,27,1895,1426.209499
27,270,1103,742.9546691
27,271,1779,808.4710512
27,272,669,783.8983558
27,28,775,613.8219355
27,29,1639,589.9017694
27,34,437,643.9633867
27,35,383,698.8616188
27,37,563,706.0550622
27,4,395,519.9037975
27,41,1522,887.2135348
27,43,2208,962.8365036
27,448,389,1135.784062
27,450,404,780.1509901
27,48,490,930.8857143
28,1,1286,644.6321928
28,11,772,576.8186528
28,115,392,746.5790816
28,18,653,505.7519142
28,184,440,860.025
28,200,486,910.691358
28,201,554,813.765343
28,205,380,729.8842105
28,207,612,799.9869281
28,217,726,620.3484848
28,24,581,336.0240964
28,248,480,832.6291667
28,25,370,440.9540541
28,250,647,500.4513138
28,253,504,414.1507937
28,266,1977,1101.266566
28,267,1068,1153.44382
28,27,1937,481.7212184
28,271,806,1121.905707
28,28,1139,1388.893766
28,30,404,522.5717822
28,31,723,591.5186722
28,43,488,1107.008197
28,447,429,341.4545455
28,452,812,657.2869458
28,46,394,369.0177665
28,463,400,1312.98
29,10,448,504.8973214
29,119,396,491.8080808
29,124,519,722.6782274
29,135,411,633.5888078
29,18,693,724.6190476
29,19,639,668.1596244
29,20,959,536.9207508
29,23,394,886.5964467
29,26,594,322.8569024
29,266,817,577.8910649
29,267,386,554.7305699
29,27,599,726.4607679
29,271,450,596.88
29,29,532,978.4924812
29,3,680,479.8397059
29,43,502,818.3446215
30,1,1231,478.1445979
30,266,434,1071.131336
30,28,412,475.7402913
30,30,1164,1308.063574
31,1,511,534.7455969
31,119,441,465.9637188
31,125,400,474.9525
31,134,464,524.9806034
31,15,450,549.5222222
31,23,637,507.1789639
31,24,559,426.7799642
31,266,752,891.9680851
31,267,670,893.5731343
31,271,434,829.3041475
31,28,1079,495.429101
31,30,810,429.017284
31,31,516,853.1337209
31,32,549,598.0018215
31,35,477,481.5345912
32,1,419,717.274463
32,16,735,504.2353741
32,2,1332,462.1959459
32,23,452,1116.980088
32,24,585,366.7504274
32,248,371,1027.390836
32,266,638,1146.255486
32,267,429,1158.571096
32,27,377,610.4668435
32,271,496,1114.818548
32,32,650,967.6507692
32,34,430,476.1511628
32,35,547,415.0639854
32,4,1236,401.6642395
32,452,659,805.2094082
33,108,768,1093.380208
33,139,932,1195.418455
33,155,856,1045.870327
33,160,428,1116.306075
33,175,603,1270.922056
33,190,543,1249.583794
33,222,437,1433.659039
33,241,625,1705.128
33,247,552,1017.471014
33,257,593,1223.450253
33,260,951,1272.09674
33,296,488,1410.989754
33,300,543,1424.265193
33,33,2624,1756.575457
33,449,1092,890.2472527
33,467,507,1116.42998
33,472,480,763.0645833
34,1,2557,554.244036
34,11,468,567.6153846
34,16,500,522.806
34,17,418,398.208134
34,2,748,585.9919786
34,20,415,474.2144578
34,24,535,394.8598131
34,25,502,520.4800797
34,27,445,658.5033708
34,30,380,1384.115789
34,32,558,437.0053763
34,34,833,1181.082833
35,1,2477,548.4557933
35,11,618,537.0566343
35,12,385,590.961039
35,16,508,462.476378
35,17,693,331.976912
35,2,539,630.7217069
35,20,449,447.1358575
35,24,732,378.9303279
35,25,758,420.2585752
35,266,414,1077.386473
35,27,501,494.996008
35,32,797,359.7302384
35,35,582,1286.381443
36,129,415,551.0578313
36,142,421,647.0047506
36,146,510,715.654902
36,150,403,741.8312655
36,182,879,727.3048919
36,205,366,844.4918033
36,24,488,614.8319672
36,27,400,781.475
36,36,919,997.3645267
36,38,786,332.5572519
36,39,464,459.424569
36,45,1012,298.5543478
36,46,701,339.3523538
36,47,521,530.9808061
37,1,413,724.1791768
37,136,373,615.7506702
37,207,447,764.5234899
37,27,991,581.7376387
37,37,1056,1093.813447
37,40,371,440.0619946
38,142,372,636.3548387
38,16,503,555.6163022
38,179,482,631.7240664
38,217,366,804.6830601
38,27,547,593.2760512
38,36,872,310.2327982
38,38,894,988.0190157
38,40,513,401.1598441
38,447,571,298.1821366
38,45,697,387.2381636
38,47,438,433.1712329
39,131,378,409.1349206
39,150,438,581.9269406
39,36,547,405.4515539
39,37,399,312.4411028
39,38,505,321.6633663
39,39,884,1077.445701
39,40,369,360.4471545
39,447,571,384.7057793
40,182,414,926.8115942
40,36,519,519.9845857
40,37,427,414.8594848
40,38,925,336.6064865
40,39,447,311.6442953
40,40,764,1092.507853
40,45,443,448.993228
40,46,452,472.1637168
40,47,904,352.2300885
41,1,695,884.7338129
41,10,1201,342.582015
41,11,709,746.8138223
41,111,450,724.3866667
41,116,413,662.4842615
41,119,404,548.1138614
41,12,512,719.4980469
41,14,895,1070.340782
41,15,886,901.496614
41,16,1004,902.874502
41,17,891,817.0415264
41,174,386,793.9896373
41,18,1301,739.4796311
41,19,1608,618.1641791
41,194,524,1391.851145
41,20,2090,502.1478469
41,23,439,962.0979499
41,25,589,852.2224109
41,254,438,555.8767123
41,256,895,411.4178771
41,26,762,321.2664042
41,266,1498,520.9973298
41,267,948,498.935654
41,27,1230,680.1674797
41,270,567,641.9294533
41,271,815,599.9668712
41,3,1832,431.0933406
41,41,1405,1394.101068
41,43,429,968.7505828
42,36,509,376.2003929
42,42,408,1107.333333
43,1,473,1049.200846
43,10,719,634.0027816
43,106,536,967.3768657
43,124,440,719.1681818
43,14,421,1424.159145
43,15,557,1132.728905
43,16,483,1225.236025
43,17,467,1037.593148
43,18,992,882.9889113
43,19,909,858.6556656
43,194,388,2044.768041
43,20,650,834.9107692
43,256,527,754.1062619
43,26,510,556.5627451
43,262,394,796.1751269
43,266,1335,730.0846442
43,267,715,731.2041958
43,27,735,1065.016327
43,270,832,664.1802885
43,271,788,773.357868
43,3,588,780.0901361
43,41,633,1122.78673
43,43,1663,1530.299459
44,44,1083,1073.004617
44,46,883,233.2548131
44,47,608,448.1628289
45,36,630,304.0746032
45,38,428,370.8341121
45,40,444,467.8851351
45,45,1257,1043.980907
45,46,394,365.5913706
45,47,628,379.4729299
46,36,554,378.4187726
46,40,423,386.3096927
46,44,511,328.0136986
46,46,532,1262.421053
47,128,480,513.7479167
47,130,494,441.1923077
47,133,461,539.5227766
47,134,651,511.8725038
47,136,440,443.1840909
47,141,472,575.9470339
47,145,377,645.0079576
47,146,378,547.537037
47,150,427,628.5620609
47,182,486,837.409465
47,27,366,712.4535519
47,36,625,561.2576
47,38,542,369.6605166
47,40,671,318.7794337
47,44,414,466.5144928
47,45,694,345.3631124
47,47,1122,1349.719251
48,124,530,607.5830189
48,3,397,619.5768262
48,48,551,1181.858439
49,36,380,382.9078947
49,38,375,349.1573333
49,45,492,277.7682927
49,46,1042,320.8013436
49,47,615,451.3577236
50,36,601,283.3943428
51,182,564,735.9237589
51,36,676,506.612426
51,38,634,386.8675079
51,40,639,359.7699531
51,44,463,446.6825054
51,45,425,328.8564706
52,10,443,705.3386005
52,15,498,1100.817269
52,16,415,1077.354217
52,18,534,1005.994382
52,20,496,933.4395161
52,266,1100,704.1409091
52,267,599,695.7312187
52,270,499,795.9058116
52,271,722,826.0207756
52,3,464,837.3685345
52,41,672,667.0565476
52,43,1510,509.3397351
53,136,389,740.0179949
53,182,440,605.6181818
53,187,407,550.3562654
53,24,368,777.7038043
53,36,1122,320.1078431
53,37,810,409.9530864
53,38,395,503.2025316
53,447,753,261.0451527
53,45,571,397.6007005
53,46,379,436.6411609
53,47,425,606.2823529
54,182,668,610.8577844
54,36,578,341.7491349
54,38,1141,264.8001753
55,43,611,682.1702128
55,48,420,557.4595238
56,134,468,342.2264957
56,135,799,497.2803504
56,137,453,431.986755
56,141,419,476.8448687
56,158,431,652.1809745
56,23,492,497.3699187
56,32,483,455.2028986
56,36,500,571.53
56,38,805,378.9192547
56,40,557,347.6786355
56,45,500,417.178
57,36,808,349.0779703
57,38,554,353.2039711
57,447,422,274.6563981
58,134,383,658.5326371
58,182,748,522.934492
58,36,885,314.2723164
58,38,469,360.880597
59,134,475,501.7578947
59,140,474,473.1455696
59,150,390,447.0051282
59,180,411,620.4914842
59,182,535,644.7233645
59,36,807,517.2887237
59,38,634,451.9053628
60,36,1297,308.4217425
60,38,500,423.42
60,447,392,332.4285714
60,45,638,412.9702194
60,46,463,454.1835853
60,47,370,572.8540541
61,182,547,549.8464351
61,36,396,524.9873737
61,38,868,396.2165899
62,36,1118,343.7629696
62,38,479,480.0375783
63,179,558,442.8405018
63,182,728,530.6510989
63,291,388,608.8247423
63,36,878,430.5102506
63,38,458,430.0240175
63,40,417,539.7098321
63,47,792,484.7765152
64,141,490,522.3530612
64,143,523,453.7629063
64,144,401,628.3441397
64,154,371,512.4043127
64,164,415,580.5349398
64,180,404,481.4826733
64,182,612,632.5065359
64,28,662,527.397281
64,36,1292,512.5092879
64,37,1658,425.9366707
64,38,1625,429.9538462
64,40,431,561.9419954
64,44,812,494.6490148
64,447,515,490.4252427
64,45,1458,364.0775034
64,46,390,421.6615385
64,47,429,550.5641026
65,262,616,442.275974
65,3,487,823.0246407
65,43,432,689.5115741
66,36,648,414.3641975
66,40,377,684.132626
66,45,529,471.6994329
66,46,635,458.1464567
66,47,546,646.4725275
67,36,850,379.4258824
67,37,430,544.1395349
67,38,436,481.4655963
68,182,491,504.3747454
68,36,533,513.5290807
68,40,390,604.6794872
68,447,505,446.3128713
68,47,466,509.2832618
69,182,596,541.4446309
69,258,446,619.7085202
69,38,486,505.037037
70,182,928,535.7532328
71,134,409,658.6356968
71,180,689,393.0638607
71,181,430,452.4976744
71,182,758,522.4736148
72,182,465,553.6
72,36,762,460.1574803
72,37,532,528.2048872
72,42,426,684.7957746
72,45,500,512.718
72,46,629,621.7440382
72,47,440,761.4886364
73,146,403,585.3672457
73,150,607,459.1153213
73,152,736,340.9904891
73,182,412,502.8956311
73,36,645,541.5984496
73,38,410,519.2414634
73,47,513,532.2631579
74,134,544,744.8731618
74,146,381,458.8845144
74,150,431,432.9698376
74,151,391,619.1662404
74,181,376,533.1117021
74,182,947,435.4033791
74,36,561,602.8057041
74,37,548,468.0510949
74,38,395,476.8506329
74,40,372,623.3978495
74,45,519,434.3044316
74,47,894,526.3624161
75,182,733,389.1105048
75,186,454,554.9427313
75,188,393,542.3689567
75,36,471,531.4522293
76,150,578,288.932526
76,37,450,535.9155556
77,184,437,541.0640732
77,185,537,427.8975791
79,146,667,487.2608696
79,150,438,484.5776256
79,182,374,377.1524064
80,150,428,380.6004673
80,182,653,370.3369066
80,24,417,945.9856115
80,38,432,578.3472222
80,46,432,461.974537
80,47,531,612.4350282
82,10,391,550.8158568
82,107,564,497.7322695
82,112,514,508.0214008
82,124,2374,633.4776748
82,141,458,958.6113537
82,256,426,649.0399061
82,266,936,749.5886752
82,270,532,622.6860902
82,41,408,642.3455882
82,448,423,515.7044917
82,48,881,293.5629966
83,146,420,369.7380952
83,36,382,637.5026178
84,150,483,396.2712215
84,45,373,535.7479893
85,14,395,698.4050633
85,16,391,588.2122762
85,174,2893,353.3228483
85,183,386,456.4067358
85,254,656,344.3125
85,266,971,814.700309
85,267,496,799.9899194
85,27,376,442.1409574
85,271,830,792.853012
85,28,480,691.34375
85,30,375,558.6213333
86,1,1160,550.1215517
86,111,443,518.3476298
86,13,378,567.7804233
86,14,925,618.8756757
86,15,1739,513.1236343
86,16,1313,470.106626
86,17,558,400.8602151
86,18,596,375
86,183,588,573.8945578
86,19,454,301.9955947
86,2,457,627.1006565
86,23,713,571.9368864
86,266,807,659.5328377
86,267,560,663.4875
86,271,888,615.5900901
86,272,421,598.3729216
86,28,450,711.5511111
86,35,452,468.9336283
86,43,434,735.859447
87,10,387,855.1550388
87,106,450,848.2377778
87,266,622,1060.527331
87,41,712,737.4339888
87,43,737,617.5440977
87,48,1261,408.5218081
88,48,507,623.8954635
89,106,473,570.1458774
89,43,381,914.2703412
90,106,1118,464.1842576
90,109,440,671.2431818
90,43,481,1142.634096
90,48,453,824.6688742
92,106,469,775.9083156
92,43,471,897.0169851
93,105,402,439.5771144
95,106,524,524.351145
95,48,402,730.6144279
96,1,433,1193.290993
96,10,812,613.3325123
96,107,595,757.6067227
96,11,508,972.5885827
96,112,625,535.3888
96,115,914,835.2308534
96,124,371,849.2183288
96,26,930,720.0784946
96,27,489,984.7525562
96,271,367,1003.512262
96,43,415,645.9566265
96,48,568,513.6426056
97,106,557,511.5601436
98,119,469,415.9296375
98,124,411,398.5742092
98,26,367,482.2833787
98,266,434,795.2534562
98,271,393,729.7506361
98,43,507,476.2741617
99,1,1489,1151.96642
99,10,911,519.4621295
99,107,759,359.6166008
99,11,1143,843.1644794
99,12,549,798.0255009
99,43,596,443.409396
102,102,548,1281.846715
103,1,846,575.501182
103,10,370,695.3054054
103,103,694,1244.025937
103,11,556,522.7140288
103,111,645,290.7302326
103,12,489,489.2965235
103,14,374,839.3502674
103,174,784,396.2436224
103,18,1191,555.6868178
103,24,367,776.719346
103,254,487,369.0020534
103,256,595,426.6504202
103,259,417,509.3309353
103,27,719,617.2920723
103,271,717,619.7587169
103,41,476,718.894958
106,106,678,1356.467552
106,107,426,711.0046948
106,109,438,408.0707763
106,266,418,1352.655502
107,107,424,1167.601415
107,113,1418,338.7651622
107,114,1040,280.6288462
107,115,625,456.2592
107,116,1146,403.8368237
107,117,370,557.572973
107,118,651,321.1290323
107,119,377,390.3846154
107,124,668,398.4356287
107,20,447,532.5234899
107,26,532,418.7575188
107,266,666,1026.426426
107,267,425,912.1905882
107,27,404,649.4727723
107,271,386,1087.541451
107,3,701,552.7760342
107,31,519,515.3140655
107,34,668,563.4236527
107,48,413,454.9346247
108,108,1291,1722.20914
108,139,752,1091.977394
108,160,405,1229.358025
108,222,399,1633.66416
108,257,2083,931.4800768
108,260,899,1001.061179
108,33,1167,925.6563839
108,449,531,1228.135593
108,479,424,1503.634434
109,106,509,527.0707269
109,107,384,517.296875
109,109,627,1442.669856
109,116,366,724.0519126
110,110,389,1539.827763
111,1,476,525.1155462
111,103,503,305.4632207
111,111,790,1110.821519
111,16,391,669.6726343
111,174,3601,283.7906137
111,18,1345,500.7591078
111,19,399,460.8721805
111,254,737,393.192673
111,256,1276,368.1637931
111,266,504,810.8293651
111,27,843,471.4199288
111,270,426,598.7723005
111,271,396,767.1944444
112,112,796,1217.693467
112,119,494,440.4959514
112,15,396,732.8459596
112,266,438,599.3812785
112,27,448,524.4040179
112,3,391,399.370844
113,107,1107,380.9990967
113,113,762,5252.981627
113,116,443,9811.239278
113,119,687,430.272198
113,266,462,777.2857143
114,107,514,399.6750973
114,114,703,1387.863442
114,117,382,350.1230366
114,121,412,385.8252427
114,266,394,759.0482234
115,107,429,504.8951049
115,115,631,1266.459588
115,119,734,321.7029973
115,15,417,555.558753
115,26,426,490.3591549
115,266,826,764.5956416
115,267,521,755.4011516
115,270,420,584.6309524
115,271,506,759.444664
115,29,1142,394.3887916
115,41,605,612.8132231
115,43,864,731.2013889
116,107,691,399.3748191
116,116,1530,1853.807843
116,117,801,336.6604245
116,119,773,366.8292367
116,120,700,354.7171429
116,121,463,409.9632829
116,133,367,585.1444142
116,159,385,769.4155844
116,266,580,769.3655172
116,267,417,792.3429257
116,270,600,578.66
116,41,476,510.5273109
117,114,626,308.9376997
117,116,1089,257.7346189
117,117,565,1084.614159
117,119,844,291.2701422
117,125,479,346.039666
117,266,805,825.9975155
117,267,460,819.5978261
118,118,487,961.687885
118,119,424,303.75
118,136,419,560.5704057
118,138,498,492.8232932
118,266,406,811.5320197
118,34,388,390.1134021
119,10,525,610.287619
119,112,754,499.1007958
119,113,1210,297.2090909
119,114,520,357.2788462
119,115,1216,380.9078947
119,116,857,1065.217036
119,117,684,316.5116959
119,118,622,235.3713826
119,119,1106,1117.249548
119,120,613,281.2414356
119,121,649,356.0647149
119,127,397,309.1486146
119,146,399,865.4461153
119,20,455,413.9538462
119,26,406,441.3251232
119,270,431,835.7981439
119,3,531,453.386064
119,31,493,403.137931
119,34,393,434.0279898
119,41,415,577.8120482
120,116,746,342.7117962
120,119,912,269.1381579
120,120,1137,1053.691293
120,121,390,328.9589744
120,141,595,468.7512605
121,1,403,582.6799007
121,11,600,428.5
121,116,610,548.5540984
121,119,736,349.3152174
121,120,395,341.4632911
121,121,533,1199.639775
121,124,490,565.1469388
121,125,458,332.1375546
121,133,460,364.673913
121,134,947,329.6230201
121,141,679,411.3195876
121,144,448,570.3191964
121,158,439,705.8177677
122,122,489,1134.106339
123,123,1777,909.5576815
123,124,529,380.1512287
123,126,617,367.9692058
123,135,738,381.1449864
123,159,457,687.5820569
123,271,398,846.9346734
123,31,463,463.4816415
123,43,373,784.3458445
124,107,599,435.3105175
124,11,379,664.646438
124,112,367,625.1771117
124,123,1129,248.8768822
124,124,1085,1050.913364
124,125,570,417.1631579
124,136,528,629.2784091
124,27,510,662.6156863
124,29,574,899.7491289
124,31,622,553.7491961
124,43,372,891.8602151
124,448,441,687.1995465
125,117,421,354.8099762
125,125,1033,1242.913843
125,126,397,442.720403
125,129,441,439.5555556
125,132,439,431.0820046
125,134,432,544.8263889
125,135,428,331.3574766
125,136,545,525.2862385
125,137,495,418.7838384
125,151,427,780.2763466
125,27,399,661.1904762
125,31,646,431.2105263
125,38,462,734.6688312
126,126,982,1462.271894
126,130,767,284.4628422
